Suite,AOR,LOR,COR,ROR,SOR,ORU,STD,LVR
1192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1194,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759,0.0,0.0,0.015151515151515152,0.1111111111111111,0.0,0.0,0.0,0.05263157894736842
1758,1.0,0.0,0.6,0.5333333333333333,0.0,0.0,1.0,0.4444444444444444
1757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756,1.0,0.0,0.0,0.7,0.0,0.0,0.0,0.6666666666666666
1755,0.5,0.0,0.875,0.3076923076923077,0.0,0.0,0.3333333333333333,0.5
1754,0.7,0.0,0.0,0.5909090909090909,0.0,0.0,0.0,0.8181818181818182
1753,0.0,0.0,0.0,0.6,0.0,0.0,1.0,0.5
1752,0.0,0.0,0.55,0.6046511627906976,0.0,0.0,0.0,0.7142857142857143
1751,0.9166666666666666,0.0,0.75,0.6829268292682927,0.0,0.0,0.0,0.9047619047619048
1750,1.0,0.0,0.9375,0.7272727272727273,0.0,0.0,1.0,1.0
1177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1176,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,1.0
1175,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1172,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
1285,0.0,1.0,0.3333333333333333,0.2,0.0,0.0,1.0,1.0
1284,0.0,0.0,0.22727272727272727,0.0,0.0,0.0,0.0,0.25
1287,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
512,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1281,0.0,0.0,0.13636363636363635,0.0,0.0,0.0,0.5,0.25
1280,0.0,0.0,0.1875,0.38461538461538464,0.0,0.0,0.043478260869565216,0.25
1283,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1282,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1003,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
879,0.8,0.0,0.12727272727272726,0.42592592592592593,0.0,0.0,0.5932203389830508,0.43636363636363634
1289,0.0,0.0,0.25,0.0,0.0,0.0,1.0,1.0
1288,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
514,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5
1579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
1578,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,1.0,1.0
689,0.0,0.0,0.07575757575757576,0.0,0.0,0.0,0.0,0.05263157894736842
688,1.0,0.0,0.5555555555555556,0.5,0.0,0.0,1.0,0.35714285714285715
685,1.0,0.0,0.9166666666666666,0.6923076923076923,0.0,0.0,1.0,0.8333333333333334
684,0.0,0.0,1.0,0.8,0.0,0.0,0.0,1.0
687,0.0,0.0,1.0,0.75,0.0,0.0,0.0,1.0
686,0.0,0.0,1.0,0.7777777777777778,0.0,0.0,0.0,0.625
681,0.0,0.0,1.0,0.75,0.0,0.0,0.0,1.0
680,0.0,0.0,1.0,0.7777777777777778,0.0,0.0,0.0,0.625
683,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
682,1.0,0.0,0.4444444444444444,0.47368421052631576,0.0,0.0,1.0,0.35714285714285715
458,0.0,0.0,0.0,0.6,0.0,0.0,1.0,0.5714285714285714
1349,0.0,0.0,0.0,0.125,0.0,0.0,0.75,0.19230769230769232
621,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.625
873,1.0,0.0,0.09574468085106383,0.3157894736842105,0.0,0.0,0.6511627906976745,0.2978723404255319
1224,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1223,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1222,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,0.85,1.0,0.0,0.5833333333333334,0.5,0.0,0.0,0.875
406,0.75,1.0,0.0,0.5555555555555556,0.5,0.0,0.0,0.75
405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,0.75,1.0,0.0,0.5555555555555556,1.0,0.0,0.0,0.75
403,0.75,0.8333333333333334,0.0,0.5,1.0,1.0,0.0,0.6818181818181818
402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
401,0.7916666666666666,1.0,0.0,0.5555555555555556,0.5,0.0,0.0,0.75
400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1379,0.25,0.0,0.0,0.125,0.0,0.0,0.25,0.16666666666666666
1378,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0
452,0.0,0.0,0.3333333333333333,0.3684210526315789,0.0,0.0,0.0,0.6
409,0.7857142857142857,1.0,0.0,0.6,0.5,0.0,1.0,0.7777777777777778
408,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
453,0.0,0.0,0.6666666666666666,0.631578947368421,0.0,0.0,0.0,0.9230769230769231
454,0.0,0.0,0.75,0.625,0.0,0.0,1.0,0.25
2148,0.8160377358490566,0.0,0.40625,0.49079754601226994,0.0,1.0,0.7878787878787878,0.5522388059701493
455,0.0,0.0,0.0,0.7,0.0,0.0,1.0,0.5714285714285714
1346,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.75,0.19230769230769232
457,0.0,0.0,0.7,0.4090909090909091,0.0,0.0,0.0,0.7307692307692307
379,0.0,0.0,0.8333333333333334,0.5,0.0,0.0,0.08,0.0
378,0.0,0.0,0.0,1.0,0.0,0.0,0.09090909090909091,0.0
371,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.5
370,0.0,0.0,0.5,0.625,0.0,0.0,0.0,0.5238095238095238
373,0.0,0.0,0.3103448275862069,0.5128205128205128,0.0,0.0,0.15,0.45714285714285713
372,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
377,0.0,0.0,0.5,0.4,0.0,0.0,0.15,1.0
376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,0.625,0.8333333333333334,0.375,0.4166666666666667,1.0,1.0,0.0,0.55
392,0.75,0.8333333333333334,0.375,0.4166666666666667,1.0,1.0,0.0,0.65
391,0.625,0.8333333333333334,0.0,0.5,1.0,1.0,0.0,0.6363636363636364
390,0.75,0.8333333333333334,0.0,0.4166666666666667,1.0,1.0,0.0,0.6818181818181818
397,0.75,1.0,0.0,0.42857142857142855,0.5,0.0,1.0,0.6470588235294118
396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
395,0.7083333333333334,1.0,0.0,0.5555555555555556,0.5,0.0,0.0,0.75
394,0.71875,0.8333333333333334,0.375,0.4,0.5,1.0,0.0,0.5555555555555556
399,0.6666666666666666,0.8333333333333334,0.375,0.4166666666666667,0.5,1.0,0.0,0.6
398,0.75,1.0,0.0,0.5555555555555556,0.5,0.0,0.0,0.6875
895,0.75,0.0,0.1532258064516129,0.3064516129032258,0.0,0.0,0.4153846153846154,0.3225806451612903
245,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
244,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
247,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
246,0.0,0.0,0.8333333333333334,1.0,0.0,0.0,0.0,0.0
241,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,0.0,0.0,0.75,1.0,0.0,0.0,0.0,1.0
242,0.0,0.0,0.8333333333333334,1.0,0.0,0.0,0.0,0.0
249,0.0,0.0,1.0,0.38095238095238093,0.0,0.0,1.0,0.5283018867924528
248,0.0,0.0,1.0,0.38095238095238093,0.0,0.0,1.0,0.5283018867924528
2275,0.775,0.0,0.3,0.32432432432432434,0.0,0.0,0.25,0.5416666666666666
2274,0.0,0.0,0.375,0.2916666666666667,0.0,0.0,0.0,0.0
2277,0.6666666666666666,0.0,0.4,0.5,0.0,0.0,0.9,0.3684210526315789
2276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2271,0.75,0.0,0.3,0.3939393939393939,0.0,0.0,0.6923076923076923,0.5405405405405406
2270,0.6964285714285714,0.0,0.45454545454545453,0.5409836065573771,0.0,0.0,0.7894736842105263,0.5066666666666667
2273,0.5182926829268293,0.0,0.2727272727272727,0.3824884792626728,0.0,0.0,0.6865671641791045,0.5625
2272,0.8125,0.0,0.47619047619047616,0.44047619047619047,0.0,0.0,0.7142857142857143,0.5575221238938053
2279,0.875,0.0,0.375,0.38095238095238093,0.0,0.0,0.0,0.0
2278,0.5576923076923077,0.0,0.20833333333333334,0.42857142857142855,0.0,0.0,1.0,0.4186046511627907
2198,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
179,0.0,0.0,0.8333333333333334,0.5384615384615384,0.0,0.0,0.0,0.4782608695652174
178,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.5476190476190477
177,1.0,0.0,0.75,0.7333333333333333,0.0,0.0,0.0,0.5217391304347826
176,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.5476190476190477
175,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.5476190476190477
174,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.5476190476190477
173,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.5476190476190477
172,1.0,0.0,0.25,0.3157894736842105,0.0,0.0,0.3333333333333333,0.49056603773584906
171,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.5476190476190477
170,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5
2051,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0
1502,0.0,0.0,0.16666666666666666,0.4166666666666667,0.0,0.0,0.06666666666666667,0.4
2053,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.6666666666666666
2052,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.5,0.6666666666666666
2055,0.0,0.0,0.24390243902439024,0.2,0.0,0.0,0.1875,0.5370370370370371
2054,0.0,0.0,0.5,0.42857142857142855,0.0,0.0,0.2857142857142857,0.8
2057,0.0,0.0,0.625,0.45,0.0,0.0,1.0,0.7
1503,0.578125,0.0,0.14556962025316456,0.28378378378378377,0.0,0.0,0.18840579710144928,0.3935483870967742
2059,0.0,0.0,0.625,0.55,0.0,0.0,1.0,0.7333333333333333
2058,0.65,0.0,0.1111111111111111,0.375,0.0,0.0,0.3333333333333333,0.391304347826087
1500,0.0,0.0,0.25,0.2777777777777778,0.0,0.0,0.05263157894736842,0.16666666666666666
1501,0.4166666666666667,0.0,0.36666666666666664,0.3333333333333333,0.0,0.0,0.35,0.46774193548387094
1506,0.5441176470588235,0.0,0.13924050632911392,0.28125,0.0,0.0,0.1643835616438356,0.3253012048192771
1507,0.625,0.0,0.14,0.2803030303030303,0.0,0.0,0.16923076923076924,0.3945578231292517
1367,0.6875,0.0,0.014285714285714285,0.21739130434782608,0.0,0.0,0.75,0.34375
1504,0.5735294117647058,0.0,0.16666666666666666,0.27388535031847133,0.0,0.0,0.18309859154929578,0.39634146341463417
1505,0.6029411764705882,0.0,0.17721518987341772,0.3057324840764331,0.0,0.0,0.2054794520547945,0.4
2157,1.0,0.0,0.0,0.25,0.0,0.0,1.0,0.5681818181818182
1227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1977,0.0,0.5,0.25,0.0,0.0,0.0,0.0,1.0
1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659,1.0,0.0,0.5,0.5357142857142857,0.0,0.0,0.8333333333333334,0.4626865671641791
1226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1973,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0
1972,0.20833333333333334,0.0,0.3611111111111111,0.21739130434782608,0.0,0.0,0.2222222222222222,0.3898305084745763
1971,0.8125,0.0,0.40625,0.36363636363636365,0.0,0.0,0.875,0.5714285714285714
1970,0.8382352941176471,0.0,0.625,0.41935483870967744,0.0,0.0,0.9166666666666666,0.5365853658536586
1968,0.75,0.0,0.0,0.32,0.0,0.0,0.23529411764705882,0.3448275862068966
1969,0.9047619047619048,0.0,0.5714285714285714,0.41836734693877553,0.0,0.0,0.9259259259259259,0.5204081632653061
1618,0.475,0.0,0.3409090909090909,0.24299065420560748,0.0,0.0,0.5833333333333334,0.5154639175257731
1619,0.40625,0.0,0.25,0.23853211009174313,0.0,0.0,0.23076923076923078,0.3431372549019608
1616,0.3125,0.0,0.34210526315789475,0.2087912087912088,0.0,0.0,0.2222222222222222,0.3684210526315789
1617,0.28125,0.0,0.19047619047619047,0.19480519480519481,0.0,0.0,0.5789473684210527,0.5294117647058824
1614,0.4642857142857143,0.0,0.5454545454545454,0.23529411764705882,0.0,0.0,0.5625,0.44285714285714284
1615,0.525,0.0,0.40476190476190477,0.25,0.0,0.0,0.5714285714285714,0.4787234042553192
1612,0.5555555555555556,0.0,0.5,0.2696629213483146,0.0,0.0,0.6666666666666666,0.5384615384615384
1613,0.3333333333333333,0.0,0.42105263157894735,0.24210526315789474,0.0,0.0,0.5909090909090909,0.4634146341463415
1610,0.3125,0.0,0.34210526315789475,0.21978021978021978,0.0,0.0,0.2222222222222222,0.3684210526315789
1611,0.3333333333333333,0.0,0.4473684210526316,0.23157894736842105,0.0,0.0,0.6363636363636364,0.45121951219512196
1985,0.0,0.0,0.0,1.0,0.0,0.0,0.09090909090909091,0.0
1768,0.8,0.0,0.11320754716981132,0.2926829268292683,0.0,0.0,0.6111111111111112,0.3404255319148936
1769,0.0,0.0,0.3275862068965517,0.2619047619047619,0.0,0.0,0.9,0.5
1762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1763,0.0,0.0,0.2604166666666667,0.16981132075471697,0.0,0.0,0.4444444444444444,0.5443037974683544
1760,0.0,0.0,0.25,0.2,0.0,0.0,0.0,0.5
1761,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1766,0.0,0.0,0.2708333333333333,0.16981132075471697,0.0,0.0,0.4444444444444444,0.5443037974683544
1767,0.0,0.0,0.5,0.5714285714285714,0.0,1.0,0.0,1.0
1764,0.0,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.0
1765,0.0,0.0,0.6666666666666666,0.48484848484848486,0.0,1.0,1.0,0.9545454545454546
1142,0.25,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.06818181818181818
1143,0.25,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.09836065573770492
1140,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.16923076923076924
1141,0.3333333333333333,0.0,0.1,0.04,0.0,0.0,0.0,0.06818181818181818
1146,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.13333333333333333
1147,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.13333333333333333
1144,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1145,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
1148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1149,1.0,0.0,0.5714285714285714,0.55,0.0,0.0,1.0,0.37735849056603776
692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
690,0.0,0.0,0.12121212121212122,0.0,0.0,0.0,0.0,0.0
691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
695,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.05263157894736842
698,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
699,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1548,0.7,0.0,0.0,0.0,0.0,0.0,0.5,0.5
1549,0.9,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.5
542,0.0,0.0,0.2857142857142857,0.4444444444444444,0.0,0.0,0.0,0.5789473684210527
543,0.0,0.0,0.75,0.5,0.0,0.0,0.0,0.0
540,0.0,0.0,0.25,0.6,0.0,0.0,0.0,0.75
541,0.1875,0.0,0.2857142857142857,0.45454545454545453,0.0,0.0,0.0,0.42857142857142855
546,0.5,0.0,0.375,0.5,0.0,0.0,0.0,0.4375
547,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8
544,0.875,0.0,0.3333333333333333,0.5217391304347826,0.0,0.0,0.0,0.5769230769230769
545,1.0,0.0,0.8,0.7857142857142857,0.0,0.0,1.0,1.0
548,0.0,0.0,0.375,0.7142857142857143,0.0,0.0,0.0,1.0
549,0.0,0.0,0.6666666666666666,0.8181818181818182,0.0,0.0,0.0,0.6363636363636364
1782,0.8,0.0,0.17164179104477612,0.3541666666666667,0.0,0.0,0.5098039215686274,0.39285714285714285
1783,0.5,0.0,0.02631578947368421,0.11764705882352941,0.0,0.0,0.15217391304347827,0.13725490196078433
1784,0.625,0.0,0.11320754716981132,0.2962962962962963,0.0,0.0,0.5849056603773585,0.3442622950819672
